Name,Rating,Review_count,Category,Sub_Category,Address,Latitude,Longitude
Barbeque Nation,3.6,103,Barbecue,Veg & Non veg ,"No 19/2, Unit No LGF 02,03 & 04, Lower Ground Floor, Lulu Global Mall",12.9817088,77.5636347
Barbeque Nation,3.5,252,Barbecue,Veg & Non veg ,"Unit No.D2, RMZ Azure, Bellary Rd, next to Godrej Apartments",13.0552427,77.5940594
Barbeque Nation,3.7,205,Barbecue,Veg & Non veg ,"Bhartiya City, 1st Floor, Thanisandra Main Rd",13.0835239,77.643798
Barbeque Nation,4.3,42,Barbecue,Veg & Non veg ,"3rd floor, More Mega mall, Outer Ring Rd, near Innovative Multiplex",12.9482032,77.6984963
Burger King,4,3970,Burger,Fast food,"Gr Flr, Ajmera Avenue Shopping Complex, Neeladri Rd",12.841127,77.6496077
Burger King,4.2,3752,Burger,Fast food,"Unit No 114, Gr Flr, Ganapathi Temple Rd",12.935255,77.6137225
Burger King,4.1,4342,Burger,Fast food,"No 59/3W, Gandhi Bazaar WN 49, E Anjaneya Temple St",12.9401207,77.5705741
Burger King,4,2052,Burger,Fast food,"No 82, G 002, Property No 1032, Survey, 8, Sarjapur - Marathahalli Rd",12.9106194,77.6855543
Burger King,3.9,8495,Burger,Fast food,11th Main Rd,12.928142,77.5861046
Burger King,4,6586,Burger,Fast food,"Royal Meenakshi Mall, U No T001, 3rd Flr, Bannerghatta Main Rd",12.8759917,77.5957899
Burger King,4.1,7336,Burger,Fast food,"No 48, Casino Tower, New BEL Rd, opposite MS Ramaiah Hospital",13.0301076,77.5706578
Burger King,4.1,4734,Burger,Fast food,"Unit No 722/1, Gr Flr, Savitru Elegance Dr Modi Road, WCR, Road",12.9972513,77.5478587
Burger King,4,5380,Burger,Fast food,"Counter No 1, 3rd Floor, Food Court, 92, Magadi Main Rd, next to Prasanna Theatre",12.9735482,77.5516133
Burger King,4.1,4928,Burger,Fast food,"Unit No 111, Asha Gallery, 2, Commercial Street",12.9830223,77.6067039
Burger King,4.2,238,Burger,Fast food,"The Forum Mall, No 21, 2nd Floor, Hosur Rd, near Transit Food Court",12.9346426,77.6113047
Burger King,4,2467,Burger,Fast food,"No 1508/1081, Ground Floor, 18th Cross Road",12.911337,77.6516085
Burger King,4.2,1113,Burger,Fast food,"Kote MR Plaza, No 755/95/3, Ground Floor, Outer Ring Rd",12.9654067,77.7017471
Burger King,4.2,385,Burger,Fast food,Vistar Arcade,12.9119008,77.6382723
Burger King,4.2,322,Burger,Fast food,"Stage 1, Salarpuria Plaza, Chinmaya Mission Hospital Rd",12.9783558,77.638615
Burger King,4.4,386,Burger,Fast food,"GF 1C, Gopalan Signature Mall, Old Madras Rd",12.9929276,77.6615764
Burger King,4.7,89,Burger,Fast food,"3rd Floor, Food Court, 9th Cross Rd, near SALARPURIA SATTVA DIVINITY",12.9401869,77.5252554
Burger King,4.1,4645,Burger,Fast food,"UG49, UGF, Mantri Square Mall 1, Sampige Rd",12.9914758,77.5705728
Burger King,4,1368,Burger,Fast food,"International Tech Park Park Square Mall, No G9 & 10, Gr, Whitefield Rd",12.9871522,77.7366311
Burger King,4.5,59,Burger,Fast food,"Shop No 2, Ground Floor, Sri Hari Ozone, opposite KIMS",12.9236677,77.5503303
Burger King,4.3,165,Burger,Fast food,"No 19/2, CTS Binnipete, Old Mysuru Rd",12.9782365,77.5648488
Burger King,4.2,321,Burger,Fast food,"85, 4/19, 30th Main Rd",12.926836,77.5611906
Burger King,3.9,11,Burger,Fast food,"4th Floor, Food Court, Forum Falcon Mall",12.8875344,77.5620744
Burger King,4.9,305,Burger,Fast food,"Srinivas172/1, No R01A, 3rd Flr, Vegas City, MallBannerghatta Main Rd, near McDonald's",12.9078291,77.6014124
Burger King,4.9,146,Burger,Fast food,"Counter No 1, 3rd Floor, Food Court, 92, Magadi Main Rd, next to Prasanna Theatre",12.9734845,77.5516735
Burger King,4.1,1128,Burger,Fast food,"Unit S08, 2nd Floor, Phoenix Market City, Whitefield Rd",12.990726,77.7222748
Burger King,4.7,393,Burger,Fast food,"FC 12, 2nd Floor, Food Court, Whitefield Rd",12.993722,77.7029474
Burger King,4.6,358,Burger,Fast food,WHW9+W95,12.9472719,77.5684944
Burger King,3.9,5979,Burger,Fast food,"No 59/1, HRBR Layout CMR Circle, 4th Cross, Kammanahalli Main Rd",13.0228501,77.6373621
Burger King,4,10,Burger,Fast food,"Unit No.S 08 on Second Floor, Pheonix Marketcity Mall, Bengaluru East, Mahadev P",12.9715987,77.5945627
Burger King,4.4,129,Burger,Fast food,"No 14, Gr & 1st Floor, Aneppa Circle, Thambu Chetty Palya Main Rd, near 11th Main Road",13.0223885,77.6863479
Burger King,4.8,1177,Burger,Fast food,"G 10 & G 11, Ground Floor, Mysore Rd",12.9297852,77.5053426
Burger King,1,3,Burger,Fast food,"Shop No R2 & R2A, 26/1, 2nd Floor, Dr Rajkumar Rd",13.0074191,77.554145
Burger King,4.5,991,Burger,Fast food,9th Cross Rd,13.0108537,77.5549183
Burger King,3,2,Burger,Fast food,"Unit No. UG-01, Upper Ground, OMR Mall, Brigade Orion Mall, Brigade Golden Triangle Rd",13.0550633,77.7616587
Burger King,4.9,326,Burger,Fast food,"62, Nexus, Food Court, Mall, near Nexus",12.9597839,77.7473996
Burger King,4,4021,Burger,Fast food,"SN 6, 2nd Flr, Food Court, RMZ Galleria, Bellary Rd",13.133471,77.616451
Burger King,4.3,2635,Burger,Fast food,"NH7 Service Rd, adjacent to A2B, Mvit Cross",13.1583377,77.6250263
Burger King,4,353,Burger,Fast food,"2MCM+7RX, 11th Cross Rd",13.0207366,77.6845708
Burger King,1.9,12,Burger,Fast food,"No. 1, No. 653, Showroom, 67, 11th Main Rd, next to Bata showroom",12.9307707,77.5838213
Burger King,4.5,339,Burger,Fast food,"No 1, Ground Floor, Vijayashree Centre, Hesarghatta Rd, near Saptagiri Medical College",13.0699095,77.5040023
Burger King,4,896,Burger,Fast food,"Elements Mall, Unit No 5, Ground Floor, Thanisandra Main Rd",13.0451306,77.6264951
Burger King,4.5,590,Burger,Fast food,"Unit No 1, Upper Ground Floor, Old Madras Rd",13.054999,77.7636973
Burger King,4.5,350,Burger,Fast food,"No 570, Ground Floor, near Honda Showroom",13.078462,77.5589983
Burger King,5,6,Burger,Fast food,"26/1,Orion mall bridge Gateway, Dr Rajkumar Rd",12.9936683,77.556013
Burger King,4.9,70,Burger,Fast food,"Unit No.F & B 08, 2nd Floor, Food Court, No.19/2, Global Mall, R",12.9757428,77.5585781
Burger King,3.8,50,Burger,Fast food,"Unit No 111, Asha Gallery, 2, Commercial Street",12.9829645,77.6066611
Burger King,4.8,435,Burger,Fast food,"Shop No 102/114 & 113, Prestige Plaza, Mother Dairy Rd, near Dmart",13.0984937,77.5735935
Burger King,4.2,437,Burger,Fast food,"Ground & First Floor, Survey No.9, Jala Hobil, Bagalur Main Rd, near Reva University",13.1220535,77.6309241
Burger King,2.6,33,Burger,Fast food,"FORUM SHANTINIKETAN MALL, Whitefield Rd",12.989646,77.7277997
Dunkin Donuts,4,1336,Donuts,Dessert,"Pantaloons, SN G1 & G1A, Gr Flr, Brookefield Mall Nxt to, ITPL Main Rd",12.9661561,77.7180603
Dunkin Donuts,4.1,312,Donuts,Dessert,"Gr Flr, Mfar Manyata Tech Park North Taluk, Outer Ring Rd",13.0450794,77.6209258
Dunkin Donuts,4,1,Donuts,Dessert,"Shop No. G01 & G01A, Brookefield Mall, ITPL Main Rd",12.9921571,77.7169415
Dunkin Donuts,3.5,2,Donuts,Dessert,"212/A, 1st Main Rd",12.9653791,77.638034
Dunkin Donuts,4,241,Donuts,Dessert,"No 1081, Gr Flr, 14th Main, Sector 3, HSR Layout",12.9119542,77.6382841
Dunkin Donuts,4.1,1727,Donuts,Dessert,"Royal Arcade, 158, Gr Flr, Mota, Brigade Rd",12.9720967,77.6068127
Dunkin Donuts,1.5,2,Donuts,Dessert,"UG Flr, Mantri Square Mall, Sampige Rd, Malleswaram",12.9917229,77.5683645
Dunkin Donuts,4,136,Donuts,Dessert,"No 513, 4th Cross, 2nd Blk, CMR Rd, HRBR Layout, Kammanahalli",13.0216514,77.638651
Dunkin Donuts,4,468,Donuts,Dessert,"Gopalan Signature Mall, GS 3 & 4, Gr Flr, Old Madras Rd",12.9929788,77.6616293
Goli Vada Pav,3.5,213,Vada Pav center,Fast food,"Equinox Tech Park SJR Equinox, Velankani Drive",12.8490344,77.6576117
Goli Vada Pav,4.5,65,Vada Pav center,Fast food,"1004, 9th Main Rd, next to Anand Diagnostic",12.9114535,77.6350422
Goli Vada Pav,5,1,Vada Pav center,Fast food,"5, 9th Cross Rd",12.9112021,77.5758371
Goli Vada Pav,3.9,348,Vada Pav center,Fast food,"No. 15, 27th Main Rd",12.9211869,77.6513816
Goli Vada Pav,4.8,32,Vada Pav center,Fast food,"Shop No. 01, 23/1, 7th Main Rd",12.9062445,77.6059121
Goli Vada Pav,3.6,13,Vada Pav center,Fast food,,12.8813834,77.5445931
Goli Vada Pav,4.1,236,Vada Pav center,Fast food,"Shop No. 35, 1B, Varthur Rd, near HP petrol bunk",12.9564446,77.7105813
Goli Vada Pav,3.7,33,Vada Pav center,Fast food,"Shop no 33, goli vada pav, 12th Cross Rd, opp. punjub national bank",12.9821641,77.637819
Goli Vada Pav,4,1,Vada Pav center,Fast food,"23, 50 Fort Main Rd, II Phase",12.9433836,77.5398695
Goli Vada Pav,3.4,85,Vada Pav center,Fast food,"#87/3,Jayanthi Building, Avenue Road, Bangalore",12.9697513,77.5798277
Goli Vada Pav,3.1,20,Vada Pav center,Fast food,XHH9+2RV,12.9776079,77.56954
Goli Vada Pav,3.9,53,Vada Pav center,Fast food,"No 9A, 12th cross, 1st Main Rd",12.9929853,77.6672504
Goli Vada Pav,3.6,104,Vada Pav center,Fast food,"#281/5, 20th Main Rd, Main Road",12.9691198,77.5355705
Goli Vada Pav,3.8,708,Vada Pav center,Fast food,Ramamurthinagar Main Road,13.012113,77.6684323
Goli Vada Pav,3.9,714,Vada Pav center,Fast food,"2H22+VVM, 11th Cross Rd",13.0022088,77.5521572
Goli Vada Pav,3.9,205,Vada Pav center,Fast food,"shop 1, 2nd Cross Road, Kothnur Main Rd",12.8867262,77.5822483
Goli Vada Pav,3.4,10,Vada Pav center,Fast food,"18, ITPL Main Rd",12.9939429,77.7005877
Goli Vada Pav,3.9,11,Vada Pav center,Fast food,"St Thomas, 83, Nehru Rd, opposite Empire Hotel",13.0143948,77.6354231
Goli Vada Pav,4.1,150,Vada Pav center,Fast food,"Shop# 3, Hosa Rd",12.8981994,77.6754005
Goli Vada Pav,4,171,Vada Pav center,Fast food,"# 15, Muddinapalya Main Rd, opp. to shoppers choice",12.9675807,77.5031108
Goli Vada Pav,3.9,477,Vada Pav center,Fast food,"450, Shop No 1 Basement, below Reliance Trends Junior",13.0687851,77.6258278
Goli Vada Pav,3.9,233,Vada Pav center,Fast food,"Balaji Arcade, #623, 80 Feet Rd",12.9345762,77.6293494
Goli Vada Pav,4.1,19,Vada Pav center,Fast food,"no 240 4th cross rhcs layout near Hilanes hyper, market",12.9808147,77.5071283
Goli Vada Pav,4.7,18,Vada Pav center,Fast food,"Sarjapur - Marathahalli Rd, beside Rural Blues, opposite St Patrick’s academy",12.8978933,77.7165682
Goli Vada Pav,4,452,Vada Pav center,Fast food,"1623, Konanakunte Main Rd",12.9093218,77.5647788
Goli Vada Pav,4,135,Vada Pav center,Fast food,26th Cross Rd,12.9239378,77.5683055
Goli Vada Pav,3,41,Vada Pav center,Fast food,"79, Chandra Layout Main Rd",12.9606348,77.5287963
Goli Vada Pav,4.1,1070,Vada Pav center,Fast food,"No.546, Plot No-1, Near SBI Bank, HTP Road, 14th Main Rd",13.0621559,77.5874136
Goli Vada Pav,3.4,5,Vada Pav center,Fast food,"SHOP-NO-1, SITE-NO-1,,HNS BUILDING, Whitefield Rd",12.990681,77.7220126
Goli Vada Pav,3.8,131,Vada Pav center,Fast food,"State Highway 104, Reva circle, near BSF circle",13.1223828,77.630762
Goli Vada Pav,4,451,Vada Pav center,Fast food,"#75/2B, Shop No. 4, Bellandur Main Road",12.9229111,77.6757473
Goli Vada Pav,4.2,325,Vada Pav center,Fast food,"#1,Krupa Complex, Gangamma Cir Church Rd",13.0593574,77.5457221
Goli Vada Pav,4,171,Vada Pav center,Fast food,"No 5, 9th Main Shop Street, 9th Cross Road, 2nd Block, Jayanagar, beside Bruhat Bangalore Mahanagar Palike Office",12.9394302,77.5839014
Goli Vada Pav,4,376,Vada Pav center,Fast food,"Lake Mount Enclave, Shop No. 2, Ground Floor, Near Bus Stop",12.9669433,77.6824181
Goli Vada Pav,3.8,232,Vada Pav center,Fast food,,12.9663308,77.7183373
Goli Vada Pav,3.7,205,Vada Pav center,Fast food,"607, 80 Feet Main Rd",12.9607535,77.5121946
Goli Vada Pav,3,24,Vada Pav center,Fast food,"5-9, Subramanya Pura Rd",12.9069478,77.5457418
Goli Vada Pav,3.6,594,Vada Pav center,Fast food,Someshwara Temple Rd,12.9858198,77.6714465
Goli Vada Pav,3.9,485,Vada Pav center,Fast food,6th Cross Rd,12.972269,77.6507535
Goli Vada Pav,3.9,57,Vada Pav center,Fast food,"215/1, vinayakanagar, SH 35",12.929649,77.740073
Goli Vada Pav,3.5,119,Vada Pav center,Fast food,"Beside Vaibhav Theatre, Main Road, Sanjay Nagar",13.035893,77.5747188
Goli Vada Pav,2.8,4,Vada Pav center,Fast food,253 5th Main Road R.T.Nagar,13.0263139,77.6071792
Goli Vada Pav,0,,Vada Pav center,Fast food,,12.9902698,77.5751826
Goli Vada Pav,3.8,196,Vada Pav center,Fast food,"WG7F+X3H, Kempegowda Rd",12.9149262,77.5227398
Goli Vada Pav,4.2,1292,Vada Pav center,Fast food,"Shop No:1, SM Krishna Building, 1st A Main Rd, New Town Yelahanka, opp. Shravathi Hotel",13.09684,77.5837977
Goli Vada Pav,3.6,126,Vada Pav center,Fast food,near fresica store,12.8636012,77.7711552
Goli Vada Pav,4.1,119,Vada Pav center,Fast food,"7, HMT Main Rd, opp. to cannara bank",13.0337954,77.5580726
Goli Vada Pav,4.3,7,Vada Pav center,Fast food,"104, Guddadhalli Main Rd, near guddadahalli",13.0391859,77.5966064
Goli Vada Pav,3.5,50,Vada Pav center,Fast food,"104, Siddhaiah Puranik Rd",12.9975619,77.5404951
Goli Vada Pav,3.7,102,Vada Pav center,Fast food,Near Jyoti Nivas College,12.9341734,77.6164381
Goli Vada Pav,3.5,4,Vada Pav center,Fast food,"2M2G+6HG, NH 44",13.0005707,77.6764444
Goli Vada Pav,4.1,135,Vada Pav center,Fast food,"no 36, 1st cross, Navya Nagar, Jakkur Rd",13.0730946,77.6040054
Goli Vada Pav,4,1,Vada Pav center,Fast food,"No.120, 5th Cross Rd",12.9568961,77.6369688
Goli Vada Pav,4,578,Vada Pav center,Fast food,"568, Vidyaranyapura Main Rd",13.0781709,77.5589154
Goli Vada Pav,4.5,80,Vada Pav center,Fast food,"25, Hesarghatta Rd",13.0546631,77.5077134
Goli Vada Pav,3.9,34,Vada Pav center,Fast food,Rockline Mall,13.0403348,77.5184651
Goli Vada Pav,4.1,18,Vada Pav center,Fast food,,13.1300986,77.586958
Goli Vada Pav,3.7,139,Vada Pav center,Fast food,MG Rd,13.341871,77.1037478
Goli Vada Pav,4.1,848,Vada Pav center,Fast food,"12, Telephone Exchange Rd",12.3213136,76.6215625
Goli Vada Pav,4,6,Vada Pav center,Fast food,"687/27, 21th Cross Rd, SIT Ext",13.3286319,77.1235119
Goli Vada Pav,3.6,233,Vada Pav center,Fast food,"Goli Vada Pav, Near New SLV Cyber Cafe, Stadium End Rd, 2nd Cross, Vidya Nagar",12.522473,76.893419
Goli Vada Pav,3.9,7,Vada Pav center,Fast food,"Keerthi Medicals, Prakasam Rd",13.6296745,79.4103376
Goli Vada Pav,4.1,1003,Vada Pav center,Fast food,"1st Floor, KJX Complex, Red Cross Rd, Opp Tagore Hall",11.2564944,75.7748087
Goli Vada Pav,3.9,358,Vada Pav center,Fast food,"182, Mount Poonamallee Rd, opp. GK Cinemas",13.0334317,80.1611721
Goli Vada Pav,3.9,23,Vada Pav center,Fast food,"93, Rathinavel Pandian St",13.0775849,80.185614
Goli Vada Pav,3.7,745,Vada Pav center,Fast food,"Shop-1, Chamundi building, Sahydri Circle, near by park,Salagame Road",13.0098763,76.0989751
Goli Vada Pav,3.9,150,Vada Pav center,Fast food,"Zion Complex, Habibullah Rd",13.0495984,80.2403379
Goli Vada Pav,4.4,181,Vada Pav center,Fast food,"1/114, Medavakkam Main Road, Ullagaram",12.9808528,80.1951224
Goli Vada Pav,3.8,745,Vada Pav center,Fast food,"3rd Cross W, near JCR Circle",14.2330184,76.4034071
Goli Vada Pav,3.9,337,Vada Pav center,Fast food,PDA Engineering College Rd,17.3154615,76.8327236
Goli Vada Pav,4,196,Vada Pav center,Fast food,"2792 SHANKAR PLAZMA MCC ,B BLOCK 3RD MAIN MAMASJOINT ROAD , DAVANGARE",14.4599749,75.9125323
Goli Vada Pav,3.8,34,Vada Pav center,Fast food,"40-7-9,mogalrajapuram road, Jammi Chettu St",16.5054306,80.6440634
Kaati Zone,5,1,Rolls and Wraps,Fast food,"No 11, 3rd Floor 5th Cross Road, KPHB Colony",12.9353384,77.6227704
Kaati Zone,3.3,8,Rolls and Wraps,Fast food,"Bangalore Internation Exhibition Centre, 10th Mile, T Dasarahalli, Tumkur Road, Bangalore, Tumkur Road, West Bangalore",13.0621474,77.4753839
Kaati Zone,3.5,26,Rolls and Wraps,Fast food,"659, 22nd Cross Rd",12.9089697,77.6479365
Kaati Zone,3,2,Rolls and Wraps,Fast food,"6D, Third Floor, Aishwarya Arcade Hanuman Nagar, BTM Layout, Sir M. Visvesvaraya Rd, opp. Nano Hospitals",12.8812008,77.6098407
Kaati Zone,3.5,71,Rolls and Wraps,Fast food,"No 48, Triumph Tower, Opp High Gates Hotel, Church Street",12.9755069,77.6031555
Kaati Zone,3.8,125,Rolls and Wraps,Fast food,"8th Main, 19th Cross, Malleswaram",13.0099442,77.5623889
Kaati Zone,0,,Rolls and Wraps,Fast food,"323, Hosur Rd",12.9197294,77.6213998
Kaati Zone,4.2,16,Rolls and Wraps,Fast food,"No.2470, Second Floor, V B PLAZA, 16th C Main 2nd Cross, HAL II Stage Landmark: Opp Fabhotel Oakwey Inn, next to BESCOM - E6",12.9649634,77.6441554
Kaati Zone,3.7,19,Rolls and Wraps,Fast food,"#941, 21st Main, 22nd Cross, Banashankari 2nd Stage",12.926017,77.564678
Kaati Zone,3.5,8,Rolls and Wraps,Fast food,"Khata 7/43, First Floor, Kaverappa Layout Behind Vibgyor School, 4th Main NS Palya",12.9101622,77.603595
Kaati Zone,3.1,47,Rolls and Wraps,Fast food,"122/B 2nd Floor Outer Circle, near to Brothers Bakery",12.969953,77.7495609
Kaati Zone,3.3,21,Rolls and Wraps,Fast food,"XHRC+Q4F, Sampige Rd",12.9919425,77.570287
Kaati Zone,3.3,7,Rolls and Wraps,Fast food,"Shop No 1, No 31/A, 2nd Floor, Amruthahalli Main Rd",13.0673697,77.6071936
Kaati Zone,3.2,17,Rolls and Wraps,Fast food,"No.21, 2nd Floor, Priyadarshini Layout Bus Stop Above Pawar Furniture, Priyadarshini Layout, Nagarabhavi Main Rd",12.9712639,77.5267002
Kaati Zone,4.8,16,Rolls and Wraps,Fast food,"Bus Stand, 659, 22nd Cross Rd",12.9085929,77.649415
Kaati Zone,0,,Rolls and Wraps,Fast food,"16, 2nd Cross Promenade Rd",12.9914334,77.6188848
Kaati Zone,0,,Rolls and Wraps,Fast food,"1/2, Ground Floor, RMZ Millenia, Murphy Road, Ulsoor, Bangalore, Ulsoor, Central Bangalore",12.982583,77.624947
Kanti Sweets,4.2,99,Sweet shop,Dessert,"No 4, Himagiri Silicon City, Doddathogur Village, Bettadasanapura Main Rd",12.8435749,77.6438903
Kanti Sweets,4.2,726,Sweet shop,Dessert,"No. 4, Arakere Village, Bannerghatta Main Rd, opp. Reliance Smart Begur",12.8903112,77.5981468
Kanti Sweets,4.2,2613,Sweet shop,Dessert,"No 43, Konappana Agrahara, Begur, South TQ",12.8517158,77.6681308
Kanti Sweets,4.2,1144,Sweet shop,Dessert,"702, 6th A Cross Rd",12.930511,77.6229522
Kanti Sweets,4.2,2491,Sweet shop,Dessert,"No. 806, Ground Floor, PGR Tower, 19th Main Rd, near Cambridge Public School",12.9078906,77.6445225
Kanti Sweets,4.2,273,Sweet shop,Dessert,"No.132, Ground Floor, Gandhi Bazaar Main Rd, opposite Ice Thunder",12.9458003,77.5709765
Kanti Sweets,4.1,2295,Sweet shop,Dessert,"Kanti Sweets #7, Alankar Pearl Plaza, Kempegowda Rd",12.9754968,77.5757946
Kanti Sweets,4.1,3239,Sweet shop,Dessert,"Kanti Sweets No. 518, V V Arcade, 1st Main Road, AECS Layout, ITPL Main Rd",12.9649634,77.7169425
Meghana Foods,4.3,29702,Biriyani,Non veg restaurant,"52, 1st Floor, 33rd Cross Rd, near Cafe Coffee Day",12.926131,77.584532
Meghana Foods,4.3,18676,Biriyani,Non veg restaurant,"124, 1st A cross Rd, near Jyoti Nivas College Road",12.9346193,77.6163924
Meghana Foods,4.3,15283,Biriyani,Non veg restaurant,"544, Chinmaya Mission Hospital Rd, near Metro Station Indira Nagar",12.9780919,77.6378559
Meghana Foods,4.3,19116,Biriyani,Non veg restaurant,"Jayalakshmi Chambers, 57/1, 1st, Residency Rd, next to Old Galaxy Theatre",12.9728961,77.6093044
Meghana Foods,4.5,5847,Biriyani,Non veg restaurant,,12.8791361,77.6464225
Meghana Foods,4.1,20023,Biriyani,Non veg restaurant,"Meghana Foods Next ICICI Bank Building, 90/4, Marathahalli - Sarjapur Outer Ring Rd",12.949756,77.6997624
Meghana Foods,3.4,66,Biriyani,Non veg restaurant,"E1, 1/1, Survey 23/1, Arekere VIllage Begur Hobli, Bannerghatta Main Rd",12.8855437,77.5962632
Meghana Foods,3.3,117,Biriyani,Non veg restaurant,"Main Road, near Technology Management Center TMC Rahpit India",12.9743773,77.7151616
Meghana Foods,4.5,799,Biriyani,Non veg restaurant,"1st Floor, GRS Tower, SY No, 18/2A, Sarjapur - Marathahalli Rd",12.9188658,77.6700914
Meghana Foods,3.1,62,Biriyani,Non veg restaurant,"C, 1st Floor, Phase, 285, 1, 9th Main Rd, near Kenchanahalli",12.9228016,77.5185762
Meghana Foods,4.1,698,Biriyani,Non veg restaurant,14th Main Rd,13.0589115,77.5920589
Meghana Foods,3.9,428,Biriyani,Non veg restaurant,,13.0246071,77.6415941
Meghana Foods,4.2,22,Biriyani,Non veg restaurant,"1719a, 5th Cross Rd",12.8746397,77.654123
Meghana Foods,3.7,149,Biriyani,Non veg restaurant,3rd Cross,13.0569035,77.5996542
Meghana Foods,3.9,27,Biriyani,Non veg restaurant,"2JRC+9QF, Manyata Tech Park",13.040944,77.6219354
Mad Over Donuts ,4,344,Donuts,Dessert,"Level 3, PITSTOP Food Court, Garuda Mall, Magrath Rd",12.9701445,77.6093688
Mad Over Donuts ,3.9,187,Donuts,Dessert,"Twin Tulips Service Apartments Ground Floor 1086/A, 14th Main, 18th Cross Rd",12.911877,77.6392329
Mad Over Donuts ,4,514,Donuts,Dessert,"9, Sampige Road 3rd floor Food court Opposite to Inox, Mantri Square",12.991802,77.5703682
Mad Over Donuts ,3.8,164,Donuts,Dessert,"Level 2, Food Court, Phoenix Marketcity Mall Near Krinshnarajapuram Flyover, Whitefield Rd",12.997256,77.696857
Mad Over Donuts ,4,91,Donuts,Dessert,"3rd Floor, Food Court, Orion Mall, Brigade Gateway, Dr. Rajkumar Rd, Malleshwaram West",13.0115015,77.5548432
Mad Over Donuts ,3.2,20,Donuts,Dessert,"No.172/1, Unit T18, 3rd Floor, Vega City Mall N.S. Palya, Bengur Hubli, Srinivasa Industrial Estate, Bannerghatta Main Rd",12.9077904,77.6006429
Mad Over Donuts ,4,2,Donuts,Dessert,"HSB Arcade, 15th Cross Rd",12.9431933,77.5983027
Mad Over Donuts ,2.9,38,Donuts,Dessert,"3rd Floor,Opp Food Court, Royal Meenakshi Mall, Bannerghatta Main Rd",12.8761128,77.5957647
Mad Over Donuts ,3.3,12,Donuts,Dessert,"Mad Over Donuts, Kiosk-2 2nd Floor, Orion Uptown Mall Brigade Golden Triangle, No.50, Huskur Village, Bidarahalli, Hobli",13.0553977,77.7636621
Mad Over Donuts ,4.2,29,Donuts,Dessert,"Mad Over Donuts, Unit No: KSF 03 Food Court; 2Nd Floor Global Lulu Mall; Mysore Deviation Road",12.9811793,77.5637494
Mad Over Donuts ,3.5,84,Donuts,Dessert,"11A, RMZ Galleria Mall, Bellary Rd",13.0941144,77.5948963
Mad Over Donuts ,3.7,11,Donuts,Dessert,"62, Whitefield Rd",12.959762,77.747973
Mad Over Donuts ,3.7,21,Donuts,Dessert,"WJ52+2CW, Vega city Mall",12.9076203,77.6010818
